	comentario_texto	toxic
12080	Nuevamente, deje de agregar artículos como ese a Wikipedia. Los tuyos no son apropiados.	0
62836	Signo de libra # No reemplace el número o No. con el signo #. Este no es el manual de estilo aceptado para Wikipedia por WP: POUND y se considera incorrecto.	0
89444	Intento no escribir sobre otros, pero quiero explicar exactamente lo que está pasando. Perdón.	0
6859	Oh no importa. Leí mal el cambio. Mi error. Egern	0
27356	¿Quizás le gustaría escribir algo en Cellular Telecommunications and Internet Association? Incluso si es un código auxiliar, eso ayudaría a Wikipedia; sin embargo, un marcador de posición no es de mucha utilidad.	0
93330	== Béla Kun == Gracias por limpiar e inglésificar (-))). ♥♥♥ ✍	0
58054	Bien, cerré el debate y eliminé Nonnacris. Es interesante cómo una supresión oportuna puede interrumpir el proceso de AfD. Déjame pensar si esto se puede arreglar.	0
97071	Gracias por hacer una sugerencia específica, Blackworm. O esa o la versión de Jakew me parece bien; de hecho, los dos me parecen bastante similares.	0
62613	¿Puedo llevarte a la tienda de golosinas?	0
75445	Ewing Oil Su decisión unilateral de que la propuesta de eliminación que presenté en la página de Ewing Oil es exactamente la razón por la que Wikipedia es una broma.	0
64601	:: Lo que había antes, era contenido de jewishlibrary.com ... El sionismo todavía se enfoca en una cosa 'el derecho de los judíos a un estado propio', que es proporcionada por varias fuentes.	0
7781	: Los moví hacia arriba, ¡mira si eso funciona para ti! -	0
83253	Junio de 2010 (UTC) Excelente. Esperamos los resultados. Saludos a Pen-y-ghent. MacDui 18:53, 8	0
1159	== ayy lmao == ayy lmao ayylmo ayylmao	0
13018	"""Agregado más tarde Incluso usan la ortografía """"e"""" en sus crestas:"""	0
5822	Este tema se trata mejor en los artículos individuales de netowrk y / o conferencias. No merece artículo propio. - (Háblame)	0
29575	Eso es porque son hermanos. Tarantino dijo que sí.	0
18454	esc 2008 o lo siento, no sabía que hay más ... mira no sé qué es este cartel semiprotegido .. = / .. así que por favor dime = P ... y sobre Italia tengo fuentes ... en esc hoy ...	0
8830	PD Idealmente, un artículo en WP debería tener al menos 2 fuentes, ¡pero a veces lleva un tiempo lograrlo!	0
12533	¿En qué entorno se encuentra el seguimiento de pedidos y pedidos en línea?	0
37210	No son necesarios. Solo necesita 64 caracteres para representar todas las combinaciones posibles de 6 puntos Braille.	0
47070	* Si se supone que es una broma, es de mal gusto.	0
59431	Chupa con toda mi mierda, ¿por qué no la chupas en su lugar?	1
6095	Vaya, no esperaba eso.	0
77136	"""Me gusta la redacción que propuso al principio, """"y puede que dependa demasiado"""", aunque es un poco incómodo. Su nueva alternativa realmente no sugiere que haya un problema."""	0
43671	Fue quien dijo que deberíamos modelar el comportamiento que nos gustaría ver en los demás. Ese es uno de los mejores consejos que he visto en este sitio.	0
93310	No hay problema, un administrador de nuestro WikiProject lo movió hacia atrás. Gracias, 101	0
42846	oye, esta es una IP compartida, no era yo	0
86095	Salm Shah Sahab Salm Iam Qadeer Mangrio espero que estés bien .......... agradable acerca de rohri, también había revisado tu sitio rohri.net sitio muy hermoso e infomativo. Saludos, Qadeer Mangrio	0
93140	# Por favor, no agregue tonterías a Wikipedia. Se considera vandalismo. Si desea experimentar, use la caja de arena. Gracias.	0
37738	== Furry Fandom? WTF == Este artículo no tiene nada que ver con Furry Fandom, el enlace debe eliminarse	0
79477	Eso es comadreja realmente descarada.	0
97364	== شبکه عصبی وفرمتهای موجود. == چگونه میشه دست یافت؟	0
67939	¿Por qué HUMAN POOP BRO?	0
36065	Pilas ¿Cuántas pilas D puedes ponerte en la boca, sé que sabes cuántas puedes meter en tu trasero?	1
34114	FREDDY ATECANDO LA TRAMPA DE PRIMAVERA CON EL NUEVO JUEGO SALIENDO Y LA TRAMPA DE SRING LO MATA]]; '	0
9813	Bien, ya que a nadie parece importarle, lo eliminaré. Sin embargo, si no está de acuerdo, no dude en agregarlo con una motivación aquí.	0
49525	:::: Responde a para mayor claridad.	0
81169	:::: Considere el equilibrio aquí en comparación con la sección del artículo de Alicia Keys.	0
25227	¡Buena atrapada! Película divertida: me encantó la escena con la banda de fondo. Lástima que más gente no sepa sobre esto.	0
14370	Solo he escuchado que esto se describa como carne de fábrica.	0
45103	Hecho. Gracias. Sin embargo, soy bastante nuevo en esto, y parece que tengo que solicitar una copia de la historia del artículo.	0
32706	para que podamos tener una agradable charla privada	0
21608	wazz up ninjacaso en la casa	0
2990	Nota Tenga en cuenta que Keith Pickering utiliza 74.33.98.63 en Estados Unidos.	0
63605	Las imágenes principales actuales hacen que la introducción sea demasiado pesada y no son del todo representativas. Uno es chino, y el otro es un alemán Meissen estaría bien.	0
71993	Wikipedia: Resolución de disputas de WikiProject Puede estar interesado en esto.	0
30720	Tenía uno, pero solo para un episodio.	0
45143	== Su firma == Por favor, eche un vistazo a WP: SIG - la forma actual de su firma (visible en mi humilde opinión viola la intención y el espíritu de las pautas. -	0
28270	Jajaja rápido en esos refuerzos terminados en 1866.	0
34711	, excepto una edición en 2012	0
93912	¡Sí! ¡Por supuesto que estoy bloqueado! Porque ustedes, idiotas, no pueden aceptar el hecho de que no tienen vidas. Pasas cada minuto de tu vida editando WP, ¡¿y para qué ?! ¿Organización? Más como ORDER.	1
1483	Publiqué mis dos centavos en la página de discusión del juego para lograr un consenso.	0
20205	"""Ah, pero usted afirma que el artículo de Extraordinary Rendition en realidad dijo que era """"legal"""". Ciertamente no dice eso. Pero bueno, todos cometemos errores. ... al bin Baloney (¿Cómo va conduciendo?)"""	0
74210	No creo que pueda hacerlo ya que está bloqueado (al menos en esta IP). Jabón-	0
90745	Anexo: Oye, ahora soy un usuario real.	0
78051	Muy cierto ThunderButt, ¡el presidente emperador César no es ningún candidato!	0
44938	== 感激 ==: kek mnemónico 先生 您好,: 非常 感謝 您 的 幫助 與 辛勞! : 我 非常 感激. : 願 神 祝福 你 !! :	0
27236	:: ¿Qué aporta la imagen al artículo? '' '' ''	0
41992	Veo que el comentario sin firmar se agregó automáticamente. ¿Cómo ocurrió eso?	0
38657	Gracias Alan, gracias por la introducción a wiki, tonto guido, pero creo que puedo resolverlo por mí mismo, hotshot. conseguir un trabajo de verdad.	0
21945	ok, lo siento 86.46.218.238 (BRIANWAZERE)	0
5705	== por ayudarme ==	0
36026	Controversia ¿Realmente necesitamos la sección de controversias? No estoy seguro de que agregue mucho al artículo.	0
12510	: Qué persona tan tonta. , con una nota para mí mismo para revocar la página de discusión de inmediato para cualquier cuenta futura. -	1
16126	Jacqueline Subarido Trate de no escribir comentarios como lo hace en la página de discusión de Jacqueline Subarido, es innecesario e irrespetuoso.	0
69228	Brendan Schaub Mi edición en la página de Schaub no fue vandalismo, es el resultado del peso de su última pelea. 100.40.27.236	0
59690	¿Realmente debería redirigir aquí?	0
3150	""": No hecho: no está claro qué cambios desea que se realicen. Por favor, mencione los cambios específicos en un formato de """"cambio de X a Y""""."""	0
63651	= Huftingpost ¡No usamos el periódico! El importante en la escritura de los autores leyó Bruce Fein	0
42381	todo es especulación. Pero sospecho que	0
75702	¡Una taza de té para ti! ¿¿Quién es usted??	0
24265	Puede intentar revisar la sección sobre venganzas personales usted mismo. Esto es típico de un republicano de derecha que intenta censurar a la comunidad LGBT.	0
62451	Este artículo apesta Este artículo es solo un artículo anti Gökçek.	1
41619	* Por la presente libero el correo electrónico publicado anteriormente al dominio público y confirmo que es una copia fiel del mensaje que envié a través de Emailuser. –Xenotalk	0
9830	== pregunta ... == ¿Cree que, como sugerí aquí, algunas de las imágenes que ha subido califican para derechos de autor de la corona y, por lo tanto, ahora son de dominio público? ¡Salud!	0
57759	El artículo debería estar en Frédéric Chopin, pero por alguna razón no lo es. Todos los nombres con diacríticos deben tener los diacríticos incluidos en el artículo.	0
77626	Pasó hace 10 minutos Pasó hace diez minutos ¿Dónde? En TV. TV * IS * MEDIA le retrasa persona mentalmente incapacitada. —Comentario anterior sin firmar agregado por 69.76.161.36	1
2761	HEELLO GENTE ALLÍ CÓMO VA	0
17199	pero y si soy gay necesito saber	0
72343	Además, no pude encontrar ninguna referencia al 'menor asombro' en WP: MoS y WP: NAME. Por favor aclare.	0
13645	¡Gracias por la bienvenida y las galletas!	0
7864	DDDGVBMCXZHGJU, JUHSVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVV	0
63192	Estoy de acuerdo, si la fuente está abierta a interpretación, entonces es una buena señal de que no es una fuente confiable. vamos a discutirlo	0
91671	¿Por qué Holiday Pacific y Southern Tower se encuentran directamente en una zona residencial?	0
90717	De acuerdo, son escoria inútil. Que se jodan. Afortunadamente, nadie inteligente presta atención a su maldito trabajo malvado.	1
95212	Agregue críticas al calentamiento global. ¿Cómo no se puede incluir esto ya? Oh sí, eso es correcto. Wiki es una máquina de propaganda de izquierda.	0
69615	No sé nada sobre los sistemas estándar de transliteración, solo lo hago sobre la marcha ... 00:40, 5 de noviembre de 2004 (UTC)	0
64326	que Rose afecta a su audiencia positiva o negativamente	0
85498	: Hay muchos pequeños problemas y la estructura es como la cena de un perro). ¡Una reescritura completa y cuidadosa sería una buena tarea para alguien que no sea yo!	0
68624	Parece cada vez menos probable que CC fuera el primero. 72.66.80.133	0
1837	Controversia en Estados Unidos ¿Por qué revertiste mi edición? ¿No es esto parte de la reacción política?	0
16800	¡¡¡Bien dicho !!! Parece que me he perdido la acción -Rajya महाराष्ट्र	0
53577	No lo sé. Acabo de ver que no obtuviste ninguna respuesta.— · hablar · contribuciones ·	0
36234	Así entendí el mensaje noticioso. Sin embargo, debido a que no vi ninguna fuente que lo dijera explícitamente, tuve que andar por las ramas en el texto que agregué al artículo. -	0
30098	No debiste haber bloqueado indefinidamente No soy un troll.	0
51232	¡Un gatito para ti! ¡Gracias por tu apoyo!	0
38600	::Ok genial. Gracias por la respuesta. Espero que esta sea la forma correcta de responder. (¿O debería haber respondido en su página de discusión?)	0
6041	== I == Reescribí este artículo. La mayor parte de esto era un montón de basura sobre Van Dorm.	0
28376	En realidad, el crédito debería ir a Usuario: Boston. Simplemente reescribí un poco, pero inserté fuentes.	0
53274	De todos modos, si mejora un artículo para que tenga docenas de fuentes, no tengo ninguna objeción a que use cualquier nombre que sea común. -)	0
2835	Por favor, no destroces las páginas, como hiciste con esta edición de River. Si continúa haciéndolo, se le bloqueará la edición. '' rollos ''	0
94765	RE: Sí, de hecho dijo en una entrevista que era italiano, no recuerdo dónde exactamente. Entonces, entre él e Imdb, estoy seguro de que su verdadero nombre es Carelli y él es su italiano.	0
24445	| listas = Norman MacLeod de MacLeod	0
66226	¿Hay una imagen mejor de la Sra. McAleese? No me gusta la ropa marrón que lleva puesta. Estoy seguro de que hay una mejor foto de ella en alguna parte. -	0
26941	: De hecho, la interrupción se reanudó más o menos justo después de que expirara la última semiprotección. Me adelanté y me semifiqué durante otra semana. Mejor -	0
37094	Estaré atento a otras mellas de Marmot. Sin embargo, supongo que este tipo necesita leer los cinco pilares especialmente mal ... no es que sirva de nada si lo hacen.	0
12009	Vaya, eso fue rápido. Quería comprobar el formato. Cuando volví a eliminar el enlace y la página, ya había llegado. Debería haberme acostumbrado a Sandbox.	0
96317	Huggle Para que lo sepas, con esta reversión, has revertido una edición a otra edición vandalizada. Saludos,	0
83447	Espacio exterior eliminado El espacio exterior deshabitado por última vez (puede que este momento ya haya pasado) Como lo anterior no tiene sentido, lo eliminé. .	0
53705	Está bien, en la historia veo el tiempo, pero ¿hay una forma mejor?	0
11197	Entonces probablemente debería ir a Ataque vehicular en Jerusalén en octubre de 2014 y pedir que la página se mueva al Accidente automovilístico en Jerusalén en octubre de 2014, ya que la madre del conductor niega que hubo un ataque.	0
95894	Rango ¿Podrías volver a poner a Angelique Carrington en Rango (película de 2011) y en las páginas de Claudia Black? 210.50.232.183	0
34884	Buena idea. ¡Adelante, sé WP: BOLD y hazlo!	0
21557	, también eres una puta mierda. La razón es enviar advertencias a los malos editores.	1
99705	Algunas personas creen que el número de la bestia se refiere a callum mccarthy como el anticristo.	0
98049	Si lo vuelvo a ver, lo reportaré de inmediato, como un incidente, a la administración de Wikipedia.	0
54463	== Michaelmas == ¿Estás seguro de que no eres un ángel? Oh, di que lo eres y ayúdanos a librar al mundo de Bin Laden y, lo que es más importante, de George W. Bush.	0
46730	RE: Por favor, deténgase. Si continúa destrozando páginas, no podrá editar Wikipedia.	0
79606	:::: Bien, ahora esperamos a que cambien sus publicaciones. · · Correo electrónico) (si escribo en su página responda en la mía)	0
11419	""": No hay comentarios sobre el contenido de su publicación en este momento, pero ya que mencionó usos incorrectos. . . cuando dices """"a pizca"""", ¿te refieres a """"a pizca"""" o te refieres a """"a-pizca! ¡Tu-quién!""""?"""	0
